features.0.0.weight,features.0.1.weight,features.0.1.bias,features.1.conv.0.weight,features.1.conv.1.weight,features.1.conv.1.bias,features.1.conv.3.weight,features.1.conv.3.bias,features.1.conv.3.mask,features.1.conv.4.weight,features.1.conv.4.bias,features.2.conv.0.weight,features.2.conv.0.bias,features.2.conv.0.mask,features.2.conv.1.weight,features.2.conv.1.bias,features.2.conv.3.weight,features.2.conv.4.weight,features.2.conv.4.bias,features.2.conv.6.weight
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18670654,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3117812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020651849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35989562
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008326937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.014157323
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11488485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03290846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64777255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.045123417
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23189378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010485658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08551604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.074428566
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016635042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020784354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.017902037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06791273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.033236653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17190436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19983566
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13748965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08440716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040151667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03992846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042633917,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08435226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037060346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07542291
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007389373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.11575938
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010087034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07052599
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2317129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.026718374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33734325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00567222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28648058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14101484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07677047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.078709036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3063642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.14739488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06734952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13575259
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078686506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17793696
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034676604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017722296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11518344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04666145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0958236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11786556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40286583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.070295244
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17158301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05196073
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07998745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.081153564
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11338611,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15841831
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022542192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2861697
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08227933,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06361429
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15368153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.020740384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369471,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.17108409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4874718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029477686
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19301973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19966285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26252702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011437219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008284162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.09856413
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13952243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21468699
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009568926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.28827846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124034196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.12403432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07171284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0037879131
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1674643,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07095403
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023216106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25324798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0664263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07350734
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4287472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08155753
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35384187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.075211965
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21435882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16713098
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029771227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1814559
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25198582,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.120149724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3713145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.04978808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14542152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.05799901
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27185732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1634289
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13857292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029380057
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19379309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2594255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.051869836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22343162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07673392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13165122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0872963
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4017028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04349556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19266473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.020166362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044506095,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016571036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7666931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06829693
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55827874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.016819635
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44745648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09695398
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12794887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0111771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1404361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06574522
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21779524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.22384106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1617803,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.06353585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20440625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11757079
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2728333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.056047574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077682533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17636578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30448058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.022772048
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2781059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.011019266
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014205719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17091589
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.080962524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08822619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.275028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.498677
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02863686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14342062
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022250809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.41660172
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06550163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.049074832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41037446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16282813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36058262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.18230985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13770497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09557299
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3900667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013737592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2641096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.009691392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32233182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.39320123
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18236248,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.100231275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27016664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.06890684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08864266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3292606
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2650126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06731998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21584551,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.04141826
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36410084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.046220295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30109084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.11655929
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048050053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18530136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09042871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.017816298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13761936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.026619352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08252092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.023072612
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13889958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.05042111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35762566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02462258
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028755758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.30141354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09970147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.37899196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.123306416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.30579698
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110301286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007854586
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075155005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15883106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004513907,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28212085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014140493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.071082555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40998223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.020946698
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15400305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008496505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049794927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.041043404
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05036934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.110149644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07203097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.47478583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059447624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.011390871
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18987496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010138128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21862896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08006812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1609734,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.082695715
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017993636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.07920848
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17165853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1400545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029340094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.28532758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14127848,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.16307472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2847725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0072201407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005784663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.25172076
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33614787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9194351
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6070993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.044315636
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.120962024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.026726928
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048739906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.19281635
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06165769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.019895777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1631856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25662947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.010794472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23388898,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16806467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24659514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.56784236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24125752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029408146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28868774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09078042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19130097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.008644553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030417394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.004849483
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09368616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09397544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026068835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.18850905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015924089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2628895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21100974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12044278
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20252937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.39923814
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43244126,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23186551
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18443264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.020310288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07241447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.058045793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04264732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.071632974
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22015524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1920792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.17170972
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28494987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1250439
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27493268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.032018933
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.112637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047989555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.059436105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21228737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.07974717
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18640663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4266595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.059873328
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018207744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.030893106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032216066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03839475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17381524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42572224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33297092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2524386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09173082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011230048
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05252482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.27366787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23440729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44590396
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22594158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4201042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06833528,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14436926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14116046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28890672
