Identifier,Evaluation,True,2-Norm for Adv.-Image
DIFGSM,39819,True,0.0
DIFGSM,11980,True,8.078741073608398
DIFGSM,4371,False,0.0
DIFGSM,44946,True,0.0
DIFGSM,12178,False,9.298954963684082
DIFGSM,34773,True,0.0
DIFGSM,16110,False,6.152686595916748
DIFGSM,32197,True,0.0
DIFGSM,7686,False,0.0
DIFGSM,20251,False,0.0
DIFGSM,33139,False,4.543759822845459
DIFGSM,23177,False,0.0
DIFGSM,33688,True,0.0
DIFGSM,31189,True,0.0
DIFGSM,20112,False,0.0
DIFGSM,14993,True,9.25217056274414
DIFGSM,29840,True,0.0
DIFGSM,34496,True,0.0
DIFGSM,3740,False,4.41212797164917
DIFGSM,37680,True,0.0
DIFGSM,20320,True,0.0
DIFGSM,1533,False,9.366044044494629
DIFGSM,42937,True,9.410740852355957
DIFGSM,24002,False,3.0407071113586426
DIFGSM,17196,True,0.0
DIFGSM,32789,False,0.0
DIFGSM,34487,True,0.0
DIFGSM,46554,True,9.170162200927734
DIFGSM,37772,True,10.006149291992188
DIFGSM,44443,True,0.0
DIFGSM,11251,False,0.0
DIFGSM,19067,True,0.0
DIFGSM,35480,True,0.0
DIFGSM,21324,False,0.0
DIFGSM,15764,True,0.0
DIFGSM,48167,False,0.0
DIFGSM,1796,True,9.504297256469727
DIFGSM,19936,False,0.0
DIFGSM,31658,True,0.0
DIFGSM,11746,True,9.391019821166992
DIFGSM,35086,False,0.0
MIFGSM,3400,True,0.0
MIFGSM,41179,False,0.0
MIFGSM,30687,True,0.0
MIFGSM,10192,False,2.515839099884033
MIFGSM,11191,False,5.537387847900391
MIFGSM,32801,False,0.0
MIFGSM,40038,False,0.0
MIFGSM,30476,True,10.429194450378418
MIFGSM,20133,True,0.0
MIFGSM,45907,True,3.024291515350342
MIFGSM,31719,False,0.0
MIFGSM,24382,False,2.954857110977173
MIFGSM,8940,False,3.0057525634765625
MIFGSM,9288,True,3.040911912918091
MIFGSM,47621,False,0.0
MIFGSM,6153,False,0.0
MIFGSM,3345,False,3.041407823562622
MIFGSM,36604,True,0.0
MIFGSM,3221,True,10.595146179199219
MIFGSM,30933,True,0.0
MIFGSM,35195,True,10.73130989074707
MIFGSM,25317,True,0.0
MIFGSM,31290,False,5.609764575958252
MIFGSM,23710,False,3.0414721965789795
MIFGSM,37396,False,0.0
MIFGSM,24443,True,10.49038314819336
MIFGSM,5167,False,0.0
MIFGSM,1866,True,10.554773330688477
MIFGSM,9661,False,0.0
MIFGSM,38574,True,0.0
MIFGSM,38296,True,0.0
MIFGSM,20817,False,0.0
MIFGSM,42086,True,0.0
MIFGSM,39734,True,0.0
MIFGSM,44349,False,0.0
MIFGSM,26810,True,0.0
MIFGSM,47525,False,0.0
MIFGSM,40394,True,10.281957626342773
MIFGSM,16688,False,0.0
MIFGSM,47561,True,9.652837753295898
MIFGSM,45418,False,4.785213947296143
MIFGSM,10705,False,2.556142807006836
MIFGSM,2042,True,0.0
MIFGSM,613,True,9.954889297485352
MIFGSM,47436,False,2.939438581466675
MIFGSM,6122,True,0.0
MIFGSM,39584,False,0.0
MIFGSM,21553,False,0.0
MIFGSM,11203,False,0.0
MIFGSM,12521,True,0.0
MIFGSM,42430,False,2.59195613861084
MIFGSM,24959,True,0.0
MIFGSM,30927,True,0.0
MIFGSM,17820,True,0.0
MIFGSM,26873,False,5.5005717277526855
MIFGSM,43229,True,0.0
MIFGSM,23127,True,0.0
MIFGSM,7555,False,0.0
MIFGSM,17260,True,0.0
MIFGSM,39819,True,0.0
MIFGSM,11980,True,9.982017517089844
MIFGSM,4371,False,0.0
MIFGSM,44946,True,0.0
MIFGSM,12178,True,10.286599159240723
MIFGSM,34773,True,0.0
MIFGSM,16110,True,10.415696144104004
MIFGSM,32197,True,0.0
MIFGSM,7686,False,3.0417325496673584
MIFGSM,20251,False,0.0
MIFGSM,33139,False,7.245909690856934
MIFGSM,23177,False,0.0
MIFGSM,33688,True,0.0
MIFGSM,31189,True,0.0
MIFGSM,20112,False,0.0
MIFGSM,14993,True,9.912731170654297
MIFGSM,29840,True,0.0
MIFGSM,34496,True,0.0
MIFGSM,3740,False,2.868016481399536
MIFGSM,37680,True,0.0
MIFGSM,20320,True,0.0
MIFGSM,1533,True,9.863041877746582
MIFGSM,42937,True,9.907105445861816
MIFGSM,24002,False,3.0407071113586426
MIFGSM,17196,True,0.0
MIFGSM,32789,False,0.0
MIFGSM,34487,True,0.0
MIFGSM,46554,True,9.647412300109863
MIFGSM,37772,True,10.57236099243164
MIFGSM,44443,True,0.0
MIFGSM,11251,False,2.552964687347412
MIFGSM,19067,True,0.0
MIFGSM,35480,True,0.0
MIFGSM,21324,False,0.0
MIFGSM,15764,True,0.0
MIFGSM,48167,False,0.0
