Identifier,Evaluation,True,2-Norm for Adv.-Image
MIFGSM,21324,True,9.550539016723633
MIFGSM,15764,True,0.0
MIFGSM,48167,True,10.528300285339355
MIFGSM,1796,True,0.0
MIFGSM,19936,True,10.93287467956543
MIFGSM,31658,True,0.0
MIFGSM,11746,True,10.545307159423828
MIFGSM,35086,True,0.0
RFGSM,3400,True,0.0
RFGSM,41179,True,0.0
RFGSM,30687,True,0.0
RFGSM,10192,True,9.357074737548828
RFGSM,11191,True,0.0
RFGSM,32801,True,10.46137523651123
RFGSM,40038,True,10.371570587158203
RFGSM,30476,True,0.0
RFGSM,20133,True,0.0
RFGSM,45907,True,10.285565376281738
RFGSM,31719,True,10.657011985778809
RFGSM,24382,True,10.185096740722656
RFGSM,8940,True,10.391977310180664
RFGSM,9288,True,0.0
RFGSM,47621,True,10.497767448425293
RFGSM,6153,True,10.671163558959961
RFGSM,3345,True,10.796911239624023
RFGSM,36604,True,0.0
RFGSM,3221,True,0.0
RFGSM,30933,True,0.0
RFGSM,35195,True,10.701899528503418
RFGSM,25317,True,0.0
RFGSM,31290,True,10.447392463684082
RFGSM,23710,True,10.341285705566406
RFGSM,37396,True,0.0
RFGSM,24443,True,10.374690055847168
RFGSM,5167,True,10.480090141296387
RFGSM,1866,True,10.713118553161621
RFGSM,9661,True,0.0
RFGSM,38574,True,0.0
RFGSM,38296,True,0.0
RFGSM,20817,True,10.265198707580566
RFGSM,42086,True,0.0
RFGSM,39734,True,0.0
RFGSM,44349,True,10.876667976379395
RFGSM,26810,True,0.0
RFGSM,47525,True,0.0
RFGSM,40394,True,0.0
RFGSM,16688,True,9.83625316619873
RFGSM,47561,True,9.74024486541748
RFGSM,45418,True,10.414586067199707
RFGSM,10705,True,10.724957466125488
RFGSM,2042,True,0.0
RFGSM,613,True,10.413129806518555
RFGSM,47436,True,10.307015419006348
RFGSM,6122,True,0.0
RFGSM,39584,True,10.08731746673584
RFGSM,21553,True,10.037569046020508
RFGSM,11203,True,10.183720588684082
RFGSM,12521,True,10.466429710388184
RFGSM,42430,True,9.810643196105957
RFGSM,24959,True,0.0
RFGSM,30927,True,0.0
RFGSM,17820,True,0.0
RFGSM,26873,True,10.573793411254883
RFGSM,43229,True,0.0
RFGSM,23127,True,0.0
RFGSM,7555,True,10.236889839172363
RFGSM,17260,True,0.0
RFGSM,39819,True,0.0
RFGSM,11980,True,0.0
RFGSM,4371,True,10.308255195617676
RFGSM,44946,True,0.0
RFGSM,12178,True,10.45854377746582
RFGSM,34773,True,0.0
RFGSM,16110,True,10.704923629760742
RFGSM,32197,True,0.0
RFGSM,7686,True,10.391317367553711
RFGSM,20251,True,10.360533714294434
RFGSM,33139,True,10.276642799377441
RFGSM,23177,True,10.44402027130127
RFGSM,33688,True,0.0
RFGSM,31189,True,0.0
RFGSM,20112,True,10.383959770202637
RFGSM,14993,True,10.425495147705078
RFGSM,29840,True,0.0
RFGSM,34496,True,0.0
RFGSM,3740,True,10.733196258544922
RFGSM,37680,True,0.0
RFGSM,20320,True,0.0
RFGSM,1533,True,10.040839195251465
RFGSM,42937,True,10.113402366638184
RFGSM,24002,True,10.473623275756836
RFGSM,17196,True,0.0
RFGSM,32789,True,10.50440788269043
RFGSM,34487,True,0.0
RFGSM,46554,True,9.985607147216797
RFGSM,37772,True,10.718902587890625
RFGSM,44443,True,0.0
RFGSM,11251,True,0.0
RFGSM,19067,True,0.0
RFGSM,35480,True,0.0
RFGSM,21324,True,9.467613220214844
RFGSM,15764,True,0.0
RFGSM,48167,True,10.371589660644531
RFGSM,1796,True,0.0
RFGSM,19936,True,10.825777053833008
RFGSM,31658,True,0.0
RFGSM,11746,True,10.349532127380371
RFGSM,35086,True,0.0
EOTPGD,3400,True,0.0
EOTPGD,41179,True,0.0
EOTPGD,30687,True,0.0
EOTPGD,10192,True,9.395418167114258
EOTPGD,11191,True,0.0
EOTPGD,32801,True,10.474174499511719
EOTPGD,40038,True,10.398887634277344
EOTPGD,30476,True,0.0
EOTPGD,20133,True,0.0
EOTPGD,45907,True,10.3803071975708
EOTPGD,31719,True,10.616623878479004
EOTPGD,24382,True,10.172876358032227
EOTPGD,8940,True,10.39338207244873
EOTPGD,9288,True,0.0
EOTPGD,47621,True,10.486745834350586
EOTPGD,6153,True,10.687281608581543
EOTPGD,3345,True,10.65672492980957
EOTPGD,36604,True,0.0
EOTPGD,3221,True,0.0
EOTPGD,30933,True,0.0
EOTPGD,35195,True,10.734798431396484
EOTPGD,25317,True,0.0
EOTPGD,31290,True,10.507492065429688
EOTPGD,23710,True,10.380555152893066
EOTPGD,37396,True,0.0
EOTPGD,24443,True,10.395404815673828
EOTPGD,5167,True,10.50691032409668
EOTPGD,1866,True,10.673572540283203
EOTPGD,9661,True,0.0
EOTPGD,38574,True,0.0
EOTPGD,38296,True,0.0
EOTPGD,20817,True,10.306615829467773
EOTPGD,42086,True,0.0
EOTPGD,39734,True,0.0
EOTPGD,44349,True,10.880950927734375
EOTPGD,26810,True,0.0
EOTPGD,47525,True,0.0
EOTPGD,40394,True,0.0
EOTPGD,16688,True,9.822798728942871
EOTPGD,47561,True,9.749027252197266
EOTPGD,45418,True,10.3900785446167
EOTPGD,10705,True,10.514299392700195
EOTPGD,2042,True,0.0
EOTPGD,613,True,10.412474632263184
EOTPGD,47436,True,10.297039031982422
EOTPGD,6122,True,0.0
EOTPGD,39584,True,10.086551666259766
EOTPGD,21553,True,10.236734390258789
EOTPGD,11203,True,10.190027236938477
EOTPGD,12521,True,10.463933944702148
EOTPGD,42430,True,9.823468208312988
EOTPGD,24959,True,0.0
EOTPGD,30927,True,0.0
EOTPGD,17820,True,0.0
EOTPGD,26873,True,10.689409255981445
EOTPGD,43229,True,0.0
EOTPGD,23127,True,0.0
EOTPGD,7555,True,10.241172790527344
EOTPGD,17260,True,0.0
EOTPGD,39819,True,0.0
EOTPGD,11980,True,0.0
EOTPGD,4371,True,10.299042701721191
EOTPGD,44946,True,0.0
EOTPGD,12178,True,10.420620918273926
EOTPGD,34773,True,0.0
EOTPGD,16110,True,10.717342376708984
EOTPGD,32197,True,0.0
EOTPGD,7686,True,10.405019760131836
