Identifier,Evaluation,True,2-Norm for Adv.-Image,Class
MIFGSM,7887,False,0.4514678120613098,0
MIFGSM,1686,False,0.41838574409484863,8
MIFGSM,1876,False,0.31841400265693665,1
MIFGSM,2893,False,0.46244585514068604,3
MIFGSM,1864,False,0.4070282578468323,4
MIFGSM,7150,False,0.33738377690315247,1
MIFGSM,3261,False,0.42862188816070557,3
MIFGSM,5335,False,0.38229480385780334,4
MIFGSM,6335,False,0.40518903732299805,7
MIFGSM,7428,False,0.45618104934692383,8
MIFGSM,8590,False,0.4129231870174408,9
MIFGSM,1930,False,0.4076232314109802,2
MIFGSM,5431,False,0.3145228326320648,1
MIFGSM,3152,False,0.3029464781284332,1
MIFGSM,899,False,0.4663310647010803,8
MIFGSM,613,False,0.3785332143306732,2
MIFGSM,4837,False,0.3512450158596039,7
MIFGSM,442,False,0.4185403287410736,3
MIFGSM,7445,False,0.4012623429298401,7
MIFGSM,601,False,0.4035798907279968,8
MIFGSM,4807,True,0.0,8
MIFGSM,52,False,0.4500683844089508,5
MIFGSM,7100,False,0.42102405428886414,2
MIFGSM,3123,False,0.3728010058403015,4
MIFGSM,5404,False,0.4182873070240021,9
MIFGSM,9121,False,0.31871795654296875,1
MIFGSM,9683,False,0.38793623447418213,4
MIFGSM,5997,True,0.4461483061313629,5
MIFGSM,3499,False,0.41781944036483765,8
MIFGSM,1733,False,0.4982343912124634,6
MIFGSM,887,False,0.46784430742263794,3
MIFGSM,4832,False,0.3675847351551056,6
MIFGSM,5242,False,0.40105026960372925,9
MIFGSM,8304,False,0.4386880099773407,7
MIFGSM,3448,True,0.44334402680397034,3
MIFGSM,8622,False,0.4454289972782135,6
MIFGSM,3011,False,0.41675862669944763,7
MIFGSM,5745,False,0.3550598621368408,7
MIFGSM,5365,False,0.4203941524028778,7
MIFGSM,2659,False,0.3571555018424988,4
MIFGSM,6006,False,0.35898467898368835,7
MIFGSM,2789,False,0.3344338834285736,1
MIFGSM,9448,False,0.3646319806575775,7
MIFGSM,4590,False,0.40232399106025696,4
MIFGSM,9621,False,0.4346110224723816,0
MIFGSM,3558,True,0.0,5
RFGSM,4106,False,0.4131488502025604,3
RFGSM,9323,False,0.4238912761211395,7
RFGSM,4958,False,0.4833190143108368,0
RFGSM,2280,True,0.0,3
RFGSM,307,False,0.39798763394355774,7
RFGSM,3147,False,0.43774065375328064,9
RFGSM,5741,False,0.45334145426750183,4
RFGSM,7504,False,0.40802058577537537,7
RFGSM,1264,False,0.37136927247047424,4
RFGSM,2403,False,0.47600090503692627,0
RFGSM,6385,False,0.4955061376094818,5
RFGSM,7113,False,0.4235326647758484,6
RFGSM,1083,False,0.3392280042171478,1
RFGSM,8143,False,0.4538385570049286,6
RFGSM,1252,False,0.4425285756587982,5
RFGSM,5169,False,0.40956252813339233,4
RFGSM,1552,False,0.39180508255958557,4
RFGSM,9191,False,0.4524894654750824,2
RFGSM,9320,False,0.37557253241539,4
RFGSM,6446,False,0.47240614891052246,2
RFGSM,4739,False,0.4276610314846039,0
RFGSM,5107,False,0.37048429250717163,7
RFGSM,6483,False,0.46019285917282104,5
RFGSM,2961,False,0.4252418577671051,7
RFGSM,3866,False,0.3539620339870453,1
RFGSM,1099,False,0.3864946961402893,6
RFGSM,2221,False,0.3374098241329193,1
RFGSM,5848,False,0.35807210206985474,1
RFGSM,965,True,0.0,6
RFGSM,6330,False,0.470926970243454,2
RFGSM,6512,False,0.46360161900520325,9
RFGSM,202,False,0.3430151641368866,1
RFGSM,9945,False,0.4303816854953766,9
RFGSM,7007,False,0.458520770072937,2
RFGSM,7699,False,0.44804367423057556,0
RFGSM,1474,False,0.4015592038631439,8
RFGSM,3784,False,0.34391793608665466,1
RFGSM,8602,False,0.5159424543380737,2
RFGSM,3243,False,0.4233449399471283,0
RFGSM,9089,False,0.41316288709640503,9
RFGSM,2053,False,0.3770531713962555,4
RFGSM,637,False,0.45670557022094727,3
RFGSM,809,False,0.3217483460903168,1
RFGSM,1553,True,0.425899863243103,9
RFGSM,3128,False,0.43449464440345764,2
RFGSM,3910,False,0.4674123227596283,3
RFGSM,5093,False,0.3611612617969513,1
RFGSM,7696,False,0.42739149928092957,4
RFGSM,9372,False,0.480834037065506,5
RFGSM,8286,False,0.3626430928707123,1
RFGSM,7224,False,0.433279812335968,9
RFGSM,3727,True,0.0,8
RFGSM,7697,False,0.39050889015197754,9
RFGSM,2562,False,0.41208112239837646,6
RFGSM,7887,False,0.46877428889274597,0
RFGSM,1686,False,0.4284694790840149,8
RFGSM,1876,False,0.3285629451274872,1
RFGSM,2893,False,0.46475404500961304,3
RFGSM,1864,False,0.4053902328014374,4
RFGSM,7150,False,0.35752779245376587,1
RFGSM,3261,False,0.43193113803863525,3
RFGSM,5335,False,0.3970118761062622,4
RFGSM,6335,False,0.414793998003006,7
RFGSM,7428,False,0.46966034173965454,8
RFGSM,8590,False,0.42043447494506836,9
RFGSM,1930,False,0.41920754313468933,2
RFGSM,5431,False,0.3384146988391876,1
RFGSM,3152,False,0.3277169466018677,1
RFGSM,899,False,0.4793321490287781,8
RFGSM,613,False,0.3956794738769531,2
RFGSM,4837,False,0.3693612813949585,7
RFGSM,442,False,0.41796034574508667,3
RFGSM,7445,False,0.4142724275588989,7
RFGSM,601,False,0.42474910616874695,8
RFGSM,4807,True,0.0,8
RFGSM,52,False,0.4526754915714264,5
RFGSM,7100,False,0.43605947494506836,2
RFGSM,3123,False,0.381822794675827,4
RFGSM,5404,False,0.4267483949661255,9
RFGSM,9121,False,0.347039133310318,1
RFGSM,9683,False,0.40316295623779297,4
RFGSM,5997,True,0.45532506704330444,5
RFGSM,3499,False,0.4294118583202362,8
RFGSM,1733,False,0.4997479021549225,6
RFGSM,887,False,0.478666752576828,3
RFGSM,4832,False,0.37633299827575684,6
RFGSM,5242,False,0.4113514721393585,9
RFGSM,8304,False,0.44309088587760925,7
RFGSM,3448,True,0.45211902260780334,3
RFGSM,8622,False,0.4494495391845703,6
RFGSM,3011,False,0.4268758296966553,7
RFGSM,5745,False,0.37328290939331055,7
RFGSM,5365,False,0.4397020936012268,7
RFGSM,2659,False,0.37918710708618164,4
RFGSM,6006,False,0.36866867542266846,7
RFGSM,2789,False,0.3577395975589752,1
RFGSM,9448,False,0.3784331679344177,7
RFGSM,4590,False,0.4126416742801666,4
RFGSM,9621,False,0.4438525140285492,0
RFGSM,3558,True,0.0,5
EOTPGD,4106,False,0.5086934566497803,3
EOTPGD,9323,False,0.4979032278060913,7
EOTPGD,4958,False,0.5373377799987793,0
EOTPGD,2280,True,0.0,3
EOTPGD,307,False,0.49901092052459717,7
EOTPGD,3147,False,0.5167279839515686,9
EOTPGD,5741,False,0.5203609466552734,4
EOTPGD,7504,False,0.49673381447792053,7
EOTPGD,1264,False,0.4731111228466034,4
EOTPGD,2403,False,0.5387726426124573,0
EOTPGD,6385,False,0.5602256059646606,5
EOTPGD,7113,False,0.5088927745819092,6
EOTPGD,1083,False,0.44847574830055237,1
EOTPGD,8143,False,0.5242583155632019,6
EOTPGD,1252,False,0.5117074847221375,5
EOTPGD,5169,False,0.5013285875320435,4
EOTPGD,1552,False,0.4923175871372223,4
EOTPGD,9191,False,0.528228223323822,2
EOTPGD,9320,False,0.4793723225593567,4
EOTPGD,6446,False,0.5308226943016052,2
EOTPGD,4739,False,0.5046417117118835,0
EOTPGD,5107,False,0.4706728160381317,7
EOTPGD,6483,False,0.534760594367981,5
EOTPGD,2961,False,0.5082460641860962,7
EOTPGD,3866,False,0.4541601538658142,1
EOTPGD,1099,False,0.48601484298706055,6
EOTPGD,2221,False,0.4519141614437103,1
EOTPGD,5848,False,0.45973435044288635,1
EOTPGD,965,True,0.0,6
EOTPGD,6330,False,0.5376272201538086,2
EOTPGD,6512,False,0.530340313911438,9
EOTPGD,202,False,0.4462655782699585,1
EOTPGD,9945,False,0.5134750008583069,9
EOTPGD,7007,False,0.5369099378585815,2
EOTPGD,7699,False,0.5329579710960388,0
EOTPGD,1474,False,0.4846518635749817,8
EOTPGD,3784,False,0.45971283316612244,1
EOTPGD,8602,False,0.5638923048973083,2
EOTPGD,3243,False,0.5046058893203735,0
EOTPGD,9089,False,0.4866679012775421,9
EOTPGD,2053,False,0.46235090494155884,4
EOTPGD,637,False,0.5348236560821533,3
EOTPGD,809,False,0.4407240152359009,1
EOTPGD,1553,True,0.5005193948745728,9
EOTPGD,3128,False,0.5009442567825317,2
EOTPGD,3910,False,0.5436462759971619,3
EOTPGD,5093,False,0.4707077145576477,1
EOTPGD,7696,False,0.5147472620010376,4
EOTPGD,9372,False,0.5451776385307312,5
EOTPGD,8286,False,0.4707797169685364,1
EOTPGD,7224,False,0.5088531374931335,9
EOTPGD,3727,True,0.0,8
EOTPGD,7697,False,0.4677611291408539,9
EOTPGD,2562,False,0.5077980756759644,6
EOTPGD,7887,False,0.540217936038971,0
EOTPGD,1686,False,0.5056470632553101,8
EOTPGD,1876,False,0.447263240814209,1
EOTPGD,2893,False,0.5302022099494934,3
EOTPGD,1864,False,0.4943869113922119,4
EOTPGD,7150,False,0.4737168252468109,1
EOTPGD,3261,False,0.5064947605133057,3
EOTPGD,5335,False,0.48783695697784424,4
EOTPGD,6335,False,0.5086294412612915,7
EOTPGD,7428,False,0.518790602684021,8
EOTPGD,8590,False,0.5102708339691162,9
EOTPGD,1930,False,0.4937245845794678,2
EOTPGD,5431,False,0.4481779634952545,1
EOTPGD,3152,False,0.43462491035461426,1
EOTPGD,899,False,0.5468510389328003,8
EOTPGD,613,False,0.4882914423942566,2
EOTPGD,4837,False,0.4567040503025055,7
EOTPGD,442,False,0.5048048496246338,3
EOTPGD,7445,False,0.4965228736400604,7
EOTPGD,601,False,0.5083285570144653,8
EOTPGD,4807,True,0.0,8
EOTPGD,52,False,0.5241252183914185,5
EOTPGD,7100,False,0.5156543850898743,2
EOTPGD,3123,False,0.4718044102191925,4
EOTPGD,5404,False,0.5043564438819885,9
EOTPGD,9121,False,0.4628259837627411,1
EOTPGD,9683,False,0.4944114685058594,4
EOTPGD,5997,True,0.5348746180534363,5
EOTPGD,3499,False,0.5009628534317017,8
EOTPGD,1733,False,0.5711768269538879,6
EOTPGD,887,False,0.5531331896781921,3
EOTPGD,4832,False,0.4679604172706604,6
EOTPGD,5242,False,0.5039880275726318,9
EOTPGD,8304,False,0.5232855081558228,7
EOTPGD,3448,True,0.5245131254196167,3
EOTPGD,8622,False,0.5203543901443481,6
EOTPGD,3011,False,0.5135736465454102,7
EOTPGD,5745,False,0.46854862570762634,7
EOTPGD,5365,False,0.5194414854049683,7
EOTPGD,2659,False,0.46603378653526306,4
EOTPGD,6006,False,0.4712757468223572,7
EOTPGD,2789,False,0.45698094367980957,1
EOTPGD,9448,False,0.48870208859443665,7
EOTPGD,4590,False,0.4973043203353882,4
EOTPGD,9621,False,0.5085881948471069,0
EOTPGD,3558,True,0.0,5
APGD,4106,False,0.0,3
APGD,9323,False,0.0,7
APGD,4958,False,0.0,0
APGD,2280,True,0.0,3
APGD,307,False,0.0,7
APGD,3147,False,0.5287785530090332,9
APGD,5741,False,0.0,4
APGD,7504,False,0.5089453458786011,7
APGD,1264,False,0.0,4
APGD,2403,False,0.0,0
APGD,6385,False,0.5683833360671997,5
APGD,7113,False,0.0,6
APGD,1083,False,0.0,1
APGD,8143,False,0.5374959111213684,6
APGD,1252,False,0.0,5
APGD,5169,False,0.0,4
APGD,1552,False,0.0,4
APGD,9191,False,0.0,2
APGD,9320,False,0.0,4
APGD,6446,False,0.0,2
APGD,4739,False,0.0,0
APGD,5107,False,0.49115124344825745,7
APGD,6483,False,0.0,5
APGD,2961,False,0.0,7
APGD,3866,False,0.0,1
APGD,1099,False,0.0,6
APGD,2221,False,0.0,1
APGD,5848,False,0.0,1
APGD,965,True,0.0,6
APGD,6330,False,0.5484902262687683,2
APGD,6512,False,0.546252965927124,9
APGD,202,False,0.0,1
APGD,9945,False,0.5244954228401184,9
APGD,7007,False,0.0,2
APGD,7699,False,0.0,0
APGD,1474,False,0.0,8
APGD,3784,False,0.0,1
APGD,8602,False,0.0,2
APGD,3243,False,0.5179529190063477,0
APGD,9089,False,0.0,9
APGD,2053,False,0.0,4
APGD,637,False,0.0,3
APGD,809,False,0.0,1
APGD,1553,False,0.0,9
APGD,3128,False,0.0,2
APGD,3910,False,0.0,3
APGD,5093,False,0.0,1
APGD,7696,False,0.0,4
APGD,9372,False,0.0,5
APGD,8286,False,0.0,1
APGD,7224,False,0.0,9
APGD,3727,True,0.0,8
APGD,7697,False,0.0,9
APGD,2562,False,0.5254123210906982,6
APGD,7887,False,0.0,0
APGD,1686,False,0.0,8
APGD,1876,False,0.0,1
APGD,2893,False,0.0,3
APGD,1864,False,0.0,4
APGD,7150,False,0.0,1
APGD,3261,False,0.0,3
APGD,5335,False,0.5037873387336731,4
APGD,6335,False,0.0,7
APGD,7428,False,0.0,8
APGD,8590,False,0.5186598896980286,9
APGD,1930,False,0.0,2
APGD,5431,False,0.0,1
APGD,3152,False,0.0,1
APGD,899,False,0.5584748983383179,8
APGD,613,False,0.0,2
APGD,4837,False,0.0,7
APGD,442,False,0.0,3
APGD,7445,False,0.5116039514541626,7
APGD,601,False,0.0,8
APGD,4807,True,0.0,8
APGD,52,False,0.0,5
APGD,7100,False,0.0,2
APGD,3123,False,0.49826017022132874,4
APGD,5404,False,0.5247937440872192,9
APGD,9121,False,0.0,1
APGD,9683,False,0.0,4
APGD,5997,False,0.0,5
APGD,3499,False,0.0,8
APGD,1733,False,0.0,6
APGD,887,False,0.0,3
APGD,4832,False,0.0,6
APGD,5242,False,0.0,9
APGD,8304,False,0.0,7
APGD,3448,False,0.0,3
APGD,8622,False,0.0,6
APGD,3011,False,0.0,7
APGD,5745,False,0.0,7
APGD,5365,False,0.0,7
APGD,2659,False,0.0,4
APGD,6006,False,0.0,7
APGD,2789,False,0.0,1
APGD,9448,False,0.0,7
APGD,4590,False,0.0,4
APGD,9621,False,0.0,0
APGD,3558,True,0.0,5
APGD,4106,False,0.0,3
APGD,9323,False,0.0,7
APGD,4958,False,0.0,0
APGD,2280,True,0.0,3
APGD,307,False,0.0,7
APGD,3147,False,0.534827470779419,9
APGD,5741,False,0.0,4
APGD,7504,False,0.5117336511611938,7
APGD,1264,False,0.0,4
APGD,2403,False,0.0,0
APGD,6385,False,0.5290814638137817,5
APGD,7113,False,0.0,6
APGD,1083,False,0.0,1
APGD,8143,False,0.5313165187835693,6
APGD,1252,False,0.0,5
APGD,5169,False,0.0,4
APGD,1552,False,0.0,4
APGD,9191,False,0.0,2
APGD,9320,False,0.0,4
APGD,6446,False,0.0,2
APGD,4739,False,0.0,0
APGD,5107,False,0.49327757954597473,7
APGD,6483,False,0.0,5
APGD,2961,False,0.0,7
APGD,3866,False,0.0,1
APGD,1099,False,0.0,6
APGD,2221,False,0.0,1
APGD,5848,False,0.0,1
APGD,965,True,0.0,6
APGD,6330,False,0.5361338257789612,2
APGD,6512,False,0.5318936705589294,9
APGD,202,False,0.0,1
APGD,9945,False,0.47351908683776855,9
APGD,7007,False,0.0,2
APGD,7699,False,0.0,0
APGD,1474,False,0.0,8
APGD,3784,False,0.0,1
APGD,8602,False,0.0,2
APGD,3243,False,0.5218427777290344,0
APGD,9089,False,0.0,9
APGD,2053,False,0.0,4
APGD,637,False,0.0,3
APGD,809,False,0.0,1
APGD,1553,False,0.0,9
APGD,3128,False,0.0,2
APGD,3910,False,0.0,3
APGD,5093,False,0.0,1
APGD,7696,False,0.0,4
APGD,9372,False,0.0,5
APGD,8286,False,0.0,1
APGD,7224,False,0.0,9
APGD,3727,True,0.0,8
APGD,7697,False,0.0,9
APGD,2562,False,0.5069466233253479,6
APGD,7887,False,0.0,0
APGD,1686,False,0.0,8
APGD,1876,False,0.0,1
APGD,2893,False,0.0,3
APGD,1864,False,0.0,4
APGD,7150,False,0.0,1
APGD,3261,False,0.0,3
APGD,5335,False,0.5038045048713684,4
APGD,6335,False,0.0,7
APGD,7428,False,0.0,8
APGD,8590,False,0.5158975720405579,9
APGD,1930,False,0.0,2
APGD,5431,False,0.0,1
APGD,3152,False,0.0,1
APGD,899,False,0.5554240942001343,8
APGD,613,False,0.0,2
APGD,4837,False,0.0,7
APGD,442,False,0.0,3
APGD,7445,False,0.5196511149406433,7
APGD,601,False,0.0,8
APGD,4807,True,0.0,8
APGD,52,False,0.0,5
APGD,7100,False,0.0,2
APGD,3123,False,0.5015197992324829,4
APGD,5404,False,0.49400442838668823,9
APGD,9121,False,0.0,1
APGD,9683,False,0.49810490012168884,4
APGD,5997,False,0.0,5
APGD,3499,False,0.0,8
APGD,1733,False,0.0,6
APGD,887,False,0.0,3
APGD,4832,False,0.0,6
APGD,5242,False,0.0,9
