Identifier,Evaluation,True,2-Norm for Adv.-Image,Class
DIFGSM,4832,False,0.6167739629745483,6
DIFGSM,5242,False,0.6431587934494019,9
DIFGSM,8304,False,0.6260864734649658,7
DIFGSM,3448,True,0.6379079222679138,3
DIFGSM,8622,False,0.6348185539245605,6
DIFGSM,3011,False,0.6519100069999695,7
DIFGSM,5745,False,0.6070322394371033,7
DIFGSM,5365,False,0.6348854899406433,7
DIFGSM,2659,False,0.6220774054527283,4
DIFGSM,6006,False,0.6162799000740051,7
DIFGSM,2789,False,0.6074323058128357,1
DIFGSM,9448,False,0.6188897490501404,7
DIFGSM,4590,False,0.6272995471954346,4
DIFGSM,9621,False,0.6411545872688293,0
DIFGSM,3558,True,0.0,5
MIFGSM,4106,False,0.655529260635376,3
MIFGSM,9323,False,0.6532977223396301,7
MIFGSM,4958,False,0.6650245785713196,0
MIFGSM,2280,True,0.0,3
MIFGSM,307,False,0.646905243396759,7
MIFGSM,3147,False,0.6589416861534119,9
MIFGSM,5741,False,0.6363035440444946,4
MIFGSM,7504,False,0.6481732726097107,7
MIFGSM,1264,False,0.6247330904006958,4
MIFGSM,2403,False,0.6671341061592102,0
MIFGSM,6385,False,0.6542380452156067,5
MIFGSM,7113,False,0.6500439047813416,6
MIFGSM,1083,False,0.614524245262146,1
MIFGSM,8143,False,0.6427213549613953,6
MIFGSM,1252,False,0.6475151777267456,5
MIFGSM,5169,False,0.6195356249809265,4
MIFGSM,1552,False,0.5977151393890381,4
MIFGSM,9191,False,0.662839949131012,2
MIFGSM,9320,False,0.6199780106544495,4
MIFGSM,6446,False,0.6623290777206421,2
MIFGSM,4739,False,0.6590552926063538,0
MIFGSM,5107,False,0.6583868265151978,7
MIFGSM,6483,False,0.6495850682258606,5
MIFGSM,2961,False,0.6360328197479248,7
MIFGSM,3866,False,0.5956124067306519,1
MIFGSM,1099,False,0.6210121512413025,6
MIFGSM,2221,False,0.5929346084594727,1
MIFGSM,5848,False,0.6199350953102112,1
MIFGSM,965,True,0.6254566311836243,6
MIFGSM,6330,False,0.6700025200843811,2
MIFGSM,6512,False,0.6588335633277893,9
MIFGSM,202,False,0.6180420517921448,1
MIFGSM,9945,False,0.6503574252128601,9
MIFGSM,7007,False,0.66935795545578,2
MIFGSM,7699,False,0.6462540030479431,0
MIFGSM,1474,False,0.6411899328231812,8
MIFGSM,3784,False,0.6192926168441772,1
MIFGSM,8602,False,0.6672075390815735,2
MIFGSM,3243,False,0.6575381755828857,0
MIFGSM,9089,False,0.6516217589378357,9
MIFGSM,2053,False,0.6154659390449524,4
MIFGSM,637,False,0.663202702999115,3
MIFGSM,809,False,0.6089115738868713,1
MIFGSM,1553,False,0.639648973941803,9
MIFGSM,3128,False,0.6713162660598755,2
MIFGSM,3910,False,0.6567552089691162,3
MIFGSM,5093,False,0.6053887009620667,1
MIFGSM,7696,False,0.6288949251174927,4
MIFGSM,9372,False,0.6566157341003418,5
MIFGSM,8286,False,0.6178910136222839,1
MIFGSM,7224,False,0.6353172659873962,9
MIFGSM,3727,True,0.6575223207473755,8
MIFGSM,7697,False,0.6342592239379883,9
MIFGSM,2562,False,0.6454223394393921,6
MIFGSM,7887,False,0.6441681981086731,0
MIFGSM,1686,True,0.0,8
MIFGSM,1876,False,0.6154789328575134,1
MIFGSM,2893,False,0.6581723093986511,3
MIFGSM,1864,False,0.6168878078460693,4
MIFGSM,7150,False,0.6052973866462708,1
MIFGSM,3261,False,0.6425220370292664,3
MIFGSM,5335,False,0.6283588409423828,4
MIFGSM,6335,False,0.6365872621536255,7
MIFGSM,7428,False,0.6515190005302429,8
MIFGSM,8590,False,0.6292248964309692,9
MIFGSM,1930,False,0.6741664409637451,2
MIFGSM,5431,False,0.610779345035553,1
MIFGSM,3152,False,0.6059114336967468,1
MIFGSM,899,False,0.6439582705497742,8
MIFGSM,613,False,0.6580798029899597,2
MIFGSM,4837,False,0.6197425127029419,7
MIFGSM,442,False,0.653412401676178,3
MIFGSM,7445,False,0.632658839225769,7
MIFGSM,601,False,0.6612866520881653,8
MIFGSM,4807,True,0.6445589661598206,8
MIFGSM,52,False,0.6597671508789062,5
MIFGSM,7100,False,0.6886255145072937,2
MIFGSM,3123,False,0.6229408383369446,4
MIFGSM,5404,False,0.6387966275215149,9
MIFGSM,9121,False,0.6254349946975708,1
MIFGSM,9683,False,0.6239020228385925,4
MIFGSM,5997,True,0.0,5
MIFGSM,3499,False,0.6529167294502258,8
MIFGSM,1733,False,0.6606872081756592,6
MIFGSM,887,False,0.6615301370620728,3
MIFGSM,4832,False,0.6178568601608276,6
MIFGSM,5242,False,0.6494238376617432,9
MIFGSM,8304,False,0.6359098553657532,7
MIFGSM,3448,True,0.6548995971679688,3
MIFGSM,8622,False,0.6514923572540283,6
MIFGSM,3011,False,0.6497322916984558,7
MIFGSM,5745,False,0.640067994594574,7
MIFGSM,5365,False,0.6302241086959839,7
MIFGSM,2659,False,0.6158633828163147,4
MIFGSM,6006,False,0.6240566968917847,7
MIFGSM,2789,False,0.6285159587860107,1
MIFGSM,9448,False,0.6423486471176147,7
MIFGSM,4590,False,0.628185510635376,4
MIFGSM,9621,False,0.6413852572441101,0
MIFGSM,3558,True,0.0,5
RFGSM,4106,False,0.6154276728630066,3
RFGSM,9323,False,0.6366972923278809,7
RFGSM,4958,False,0.6357983350753784,0
RFGSM,2280,True,0.0,3
RFGSM,307,False,0.6092894673347473,7
RFGSM,3147,False,0.6166768670082092,9
RFGSM,5741,False,0.6305450201034546,4
RFGSM,7504,False,0.6070678234100342,7
RFGSM,1264,False,0.6000184416770935,4
RFGSM,2403,False,0.6409357786178589,0
RFGSM,6385,False,0.6090160012245178,5
RFGSM,7113,False,0.6243558526039124,6
RFGSM,1083,False,0.5799086689949036,1
RFGSM,8143,False,0.6292116641998291,6
RFGSM,1252,False,0.6153329014778137,5
RFGSM,5169,False,0.5816308259963989,4
RFGSM,1552,False,0.6048661470413208,4
RFGSM,9191,False,0.6247063875198364,2
RFGSM,9320,False,0.5898715257644653,4
RFGSM,6446,False,0.6252739429473877,2
RFGSM,4739,False,0.6302910447120667,0
RFGSM,5107,False,0.6251163482666016,7
RFGSM,6483,False,0.6056824326515198,5
RFGSM,2961,False,0.6053073406219482,7
RFGSM,3866,False,0.5882392525672913,1
RFGSM,1099,False,0.5906676054000854,6
RFGSM,2221,False,0.5818744897842407,1
RFGSM,5848,False,0.595169723033905,1
RFGSM,965,True,0.6127517223358154,6
RFGSM,6330,False,0.6304073929786682,2
RFGSM,6512,False,0.6385427117347717,9
RFGSM,202,False,0.5964070558547974,1
RFGSM,9945,False,0.6220555901527405,9
RFGSM,7007,False,0.6262809634208679,2
RFGSM,7699,False,0.6483181715011597,0
RFGSM,1474,False,0.6166911125183105,8
RFGSM,3784,False,0.5850016474723816,1
RFGSM,8602,False,0.6521964073181152,2
RFGSM,3243,False,0.6255006194114685,0
RFGSM,9089,False,0.6113985180854797,9
RFGSM,2053,False,0.6000812649726868,4
RFGSM,637,False,0.6388465166091919,3
RFGSM,809,False,0.5691072344779968,1
RFGSM,1553,False,0.6039671301841736,9
RFGSM,3128,False,0.630271315574646,2
RFGSM,3910,False,0.6287752985954285,3
RFGSM,5093,False,0.5761153101921082,1
RFGSM,7696,False,0.6124322414398193,4
RFGSM,9372,False,0.6234813928604126,5
RFGSM,8286,False,0.5960752964019775,1
RFGSM,7224,False,0.5927413105964661,9
RFGSM,3727,True,0.6390494108200073,8
RFGSM,7697,False,0.6065352559089661,9
RFGSM,2562,False,0.618319034576416,6
RFGSM,7887,False,0.6386712789535522,0
RFGSM,1686,True,0.0,8
RFGSM,1876,False,0.5954694151878357,1
RFGSM,2893,False,0.6375553011894226,3
RFGSM,1864,False,0.5940819382667542,4
RFGSM,7150,False,0.5850793719291687,1
RFGSM,3261,False,0.5915802121162415,3
RFGSM,5335,False,0.5931190252304077,4
RFGSM,6335,False,0.6155455112457275,7
RFGSM,7428,False,0.6176956295967102,8
RFGSM,8590,False,0.5961698889732361,9
RFGSM,1930,False,0.6230955123901367,2
RFGSM,5431,False,0.5891059637069702,1
RFGSM,3152,False,0.5897822976112366,1
RFGSM,899,False,0.6293012499809265,8
RFGSM,613,False,0.6249862909317017,2
RFGSM,4837,False,0.5956159830093384,7
RFGSM,442,False,0.610325038433075,3
RFGSM,7445,False,0.6046614646911621,7
RFGSM,601,False,0.6126807332038879,8
RFGSM,4807,True,0.6192124485969543,8
RFGSM,52,False,0.6265280842781067,5
RFGSM,7100,False,0.6486057639122009,2
RFGSM,3123,False,0.5931094884872437,4
RFGSM,5404,False,0.6139459013938904,9
RFGSM,9121,False,0.5917445421218872,1
RFGSM,9683,False,0.597812831401825,4
RFGSM,5997,True,0.0,5
RFGSM,3499,False,0.6285721659660339,8
RFGSM,1733,False,0.6457827687263489,6
RFGSM,887,False,0.6105621457099915,3
RFGSM,4832,False,0.6002292633056641,6
RFGSM,5242,False,0.6137665510177612,9
RFGSM,8304,False,0.6008049249649048,7
RFGSM,3448,True,0.6184167861938477,3
RFGSM,8622,False,0.6324204206466675,6
RFGSM,3011,False,0.6090689897537231,7
RFGSM,5745,False,0.5983767509460449,7
RFGSM,5365,False,0.6063984632492065,7
RFGSM,2659,False,0.5911383628845215,4
RFGSM,6006,False,0.5887073874473572,7
RFGSM,2789,False,0.5831820368766785,1
RFGSM,9448,False,0.6029696464538574,7
RFGSM,4590,False,0.6026943325996399,4
RFGSM,9621,False,0.6349906921386719,0
RFGSM,3558,True,0.0,5
EOTPGD,4106,False,0.6199294328689575,3
EOTPGD,9323,False,0.633133053779602,7
EOTPGD,4958,False,0.6472445726394653,0
EOTPGD,2280,True,0.0,3
EOTPGD,307,False,0.6152568459510803,7
EOTPGD,3147,False,0.6388704180717468,9
EOTPGD,5741,False,0.6310707330703735,4
EOTPGD,7504,False,0.6151493787765503,7
EOTPGD,1264,False,0.6162951588630676,4
EOTPGD,2403,False,0.6489232778549194,0
EOTPGD,6385,False,0.6280848383903503,5
EOTPGD,7113,False,0.6475132703781128,6
EOTPGD,1083,False,0.5913243889808655,1
EOTPGD,8143,False,0.6443591713905334,6
EOTPGD,1252,False,0.6301001906394958,5
EOTPGD,5169,False,0.6109707355499268,4
EOTPGD,1552,False,0.6113060116767883,4
EOTPGD,9191,False,0.6471200585365295,2
EOTPGD,9320,False,0.5979852080345154,4
EOTPGD,6446,False,0.6310900449752808,2
EOTPGD,4739,False,0.6353310942649841,0
EOTPGD,5107,False,0.6232896447181702,7
EOTPGD,6483,False,0.6186162233352661,5
EOTPGD,2961,False,0.6153878569602966,7
EOTPGD,3866,False,0.5905088186264038,1
EOTPGD,1099,False,0.6013333797454834,6
EOTPGD,2221,False,0.5924829244613647,1
EOTPGD,5848,False,0.5885695815086365,1
EOTPGD,965,True,0.611378014087677,6
EOTPGD,6330,False,0.6330774426460266,2
EOTPGD,6512,False,0.6454655528068542,9
EOTPGD,202,False,0.5743478536605835,1
EOTPGD,9945,False,0.6297340393066406,9
EOTPGD,7007,False,0.6371926665306091,2
EOTPGD,7699,False,0.6455615758895874,0
EOTPGD,1474,False,0.6333544254302979,8
EOTPGD,3784,False,0.6054363250732422,1
EOTPGD,8602,False,0.6674659848213196,2
EOTPGD,3243,False,0.6440687775611877,0
EOTPGD,9089,False,0.6199586391448975,9
EOTPGD,2053,False,0.5962699055671692,4
EOTPGD,637,False,0.6497628092765808,3
EOTPGD,809,False,0.581559419631958,1
EOTPGD,1553,False,0.6194103360176086,9
EOTPGD,3128,False,0.6413403153419495,2
EOTPGD,3910,False,0.6386827826499939,3
EOTPGD,5093,False,0.5857037901878357,1
EOTPGD,7696,False,0.6260637044906616,4
EOTPGD,9372,False,0.6470972299575806,5
EOTPGD,8286,False,0.5908741354942322,1
EOTPGD,7224,False,0.6259718537330627,9
EOTPGD,3727,True,0.6489934325218201,8
EOTPGD,7697,False,0.6081737279891968,9
EOTPGD,2562,False,0.6202083230018616,6
EOTPGD,7887,False,0.6531373858451843,0
EOTPGD,1686,True,0.0,8
EOTPGD,1876,False,0.5992223620414734,1
EOTPGD,2893,False,0.6462754607200623,3
EOTPGD,1864,False,0.6066150665283203,4
EOTPGD,7150,False,0.5870388150215149,1
EOTPGD,3261,False,0.6106634736061096,3
EOTPGD,5335,False,0.6047431230545044,4
EOTPGD,6335,False,0.6247563362121582,7
EOTPGD,7428,False,0.6419140100479126,8
EOTPGD,8590,False,0.6005458831787109,9
EOTPGD,1930,False,0.6646694540977478,2
EOTPGD,5431,False,0.5923827886581421,1
EOTPGD,3152,False,0.5886402130126953,1
EOTPGD,899,False,0.6486077308654785,8
EOTPGD,613,False,0.6295896768569946,2
EOTPGD,4837,False,0.6064848899841309,7
EOTPGD,442,False,0.6231646537780762,3
EOTPGD,7445,False,0.6120287775993347,7
EOTPGD,601,False,0.6263939142227173,8
EOTPGD,4807,True,0.6327049136161804,8
EOTPGD,52,False,0.6407495737075806,5
EOTPGD,7100,False,0.6436850428581238,2
EOTPGD,3123,False,0.5975322127342224,4
EOTPGD,5404,False,0.6229733228683472,9
EOTPGD,9121,False,0.6054984331130981,1
EOTPGD,9683,False,0.61717689037323,4
EOTPGD,5997,True,0.0,5
EOTPGD,3499,False,0.6407203674316406,8
EOTPGD,1733,False,0.6617760062217712,6
EOTPGD,887,False,0.6311337947845459,3
EOTPGD,4832,False,0.6064815521240234,6
EOTPGD,5242,False,0.6210730075836182,9
EOTPGD,8304,False,0.6075637936592102,7
EOTPGD,3448,True,0.6244969964027405,3
EOTPGD,8622,False,0.6471869945526123,6
EOTPGD,3011,False,0.6224578619003296,7
EOTPGD,5745,False,0.5947614312171936,7
EOTPGD,5365,False,0.6122704148292542,7
EOTPGD,2659,False,0.5901105999946594,4
EOTPGD,6006,False,0.5881805419921875,7
EOTPGD,2789,False,0.6102926731109619,1
EOTPGD,9448,False,0.6022831201553345,7
EOTPGD,4590,False,0.612190842628479,4
EOTPGD,9621,False,0.6385437846183777,0
EOTPGD,3558,True,0.0,5
APGD,4106,False,0.0,3
APGD,9323,False,0.0,7
APGD,4958,False,0.0,0
APGD,2280,True,0.0,3
APGD,307,False,0.0,7
APGD,3147,False,0.0,9
APGD,5741,False,0.0,4
APGD,7504,False,0.0,7
APGD,1264,False,0.0,4
APGD,2403,False,0.0,0
APGD,6385,False,0.0,5
APGD,7113,False,0.0,6
APGD,1083,False,0.0,1
APGD,8143,False,0.0,6
APGD,1252,False,0.0,5
APGD,5169,False,0.0,4
APGD,1552,False,0.0,4
APGD,9191,False,0.657001256942749,2
APGD,9320,False,0.0,4
APGD,6446,False,0.0,2
APGD,4739,False,0.6699517369270325,0
APGD,5107,False,0.0,7
APGD,6483,False,0.0,5
APGD,2961,False,0.0,7
APGD,3866,False,0.0,1
APGD,1099,False,0.0,6
APGD,2221,False,0.0,1
APGD,5848,False,0.0,1
APGD,965,False,0.0,6
APGD,6330,False,0.0,2
APGD,6512,False,0.0,9
APGD,202,False,0.0,1
APGD,9945,False,0.0,9
APGD,7007,False,0.668055534362793,2
APGD,7699,False,0.0,0
APGD,1474,False,0.0,8
APGD,3784,False,0.0,1
APGD,8602,False,0.0,2
APGD,3243,False,0.0,0
APGD,9089,False,0.6448513269424438,9
APGD,2053,True,0.6205086708068848,4
APGD,637,False,0.0,3
APGD,809,False,0.0,1
APGD,1553,False,0.0,9
APGD,3128,False,0.0,2
APGD,3910,False,0.0,3
APGD,5093,False,0.0,1
APGD,7696,False,0.0,4
APGD,9372,False,0.0,5
APGD,8286,False,0.0,1
APGD,7224,False,0.6340296864509583,9
APGD,3727,False,0.0,8
APGD,7697,False,0.6359440088272095,9
APGD,2562,False,0.0,6
APGD,7887,False,0.0,0
APGD,1686,True,0.0,8
APGD,1876,False,0.0,1
APGD,2893,False,0.6656802892684937,3
APGD,1864,False,0.0,4
APGD,7150,False,0.0,1
APGD,3261,False,0.0,3
APGD,5335,False,0.0,4
APGD,6335,False,0.0,7
APGD,7428,False,0.0,8
APGD,8590,False,0.6235469579696655,9
APGD,1930,False,0.0,2
APGD,5431,False,0.0,1
APGD,3152,False,0.0,1
APGD,899,False,0.0,8
APGD,613,False,0.0,2
APGD,4837,False,0.0,7
APGD,442,False,0.0,3
APGD,7445,False,0.0,7
APGD,601,False,0.0,8
APGD,4807,False,0.0,8
APGD,52,False,0.0,5
APGD,7100,False,0.0,2
APGD,3123,False,0.0,4
APGD,5404,False,0.0,9
APGD,9121,False,0.0,1
APGD,9683,False,0.0,4
APGD,5997,True,0.0,5
APGD,3499,False,0.658237874507904,8
APGD,1733,False,0.0,6
APGD,887,False,0.0,3
APGD,4832,False,0.0,6
APGD,5242,False,0.0,9
APGD,8304,False,0.0,7
APGD,3448,False,0.0,3
APGD,8622,False,0.0,6
APGD,3011,False,0.0,7
APGD,5745,False,0.0,7
APGD,5365,False,0.0,7
APGD,2659,False,0.0,4
APGD,6006,False,0.0,7
APGD,2789,False,0.0,1
APGD,9448,False,0.0,7
APGD,4590,False,0.0,4
APGD,9621,False,0.0,0
APGD,3558,True,0.0,5
APGD,4106,False,0.0,3
APGD,9323,False,0.0,7
APGD,4958,False,0.0,0
APGD,2280,True,0.0,3
APGD,307,False,0.0,7
APGD,3147,False,0.0,9
APGD,5741,False,0.0,4
APGD,7504,False,0.0,7
APGD,1264,False,0.0,4
APGD,2403,False,0.0,0
APGD,6385,False,0.0,5
APGD,7113,False,0.0,6
APGD,1083,False,0.0,1
APGD,8143,False,0.0,6
APGD,1252,False,0.0,5
APGD,5169,False,0.0,4
APGD,1552,False,0.0,4
APGD,9191,False,0.6358972787857056,2
APGD,9320,False,0.0,4
APGD,6446,False,0.0,2
APGD,4739,False,0.633620023727417,0
APGD,5107,False,0.0,7
APGD,6483,False,0.0,5
APGD,2961,False,0.0,7
APGD,3866,False,0.0,1
APGD,1099,False,0.0,6
APGD,2221,False,0.0,1
APGD,5848,False,0.0,1
APGD,965,False,0.0,6
APGD,6330,False,0.0,2
APGD,6512,False,0.0,9
APGD,202,False,0.0,1
APGD,9945,False,0.0,9
APGD,7007,False,0.6771813035011292,2
APGD,7699,False,0.0,0
APGD,1474,False,0.0,8
APGD,3784,False,0.0,1
APGD,8602,False,0.0,2
APGD,3243,False,0.0,0
APGD,9089,False,0.6163392663002014,9
APGD,2053,True,0.5881208777427673,4
APGD,637,False,0.0,3
APGD,809,False,0.0,1
APGD,1553,False,0.0,9
APGD,3128,False,0.0,2
APGD,3910,False,0.0,3
APGD,5093,False,0.0,1
APGD,7696,False,0.0,4
APGD,9372,False,0.0,5
APGD,8286,False,0.0,1
APGD,7224,False,0.6617984175682068,9
APGD,3727,False,0.0,8
APGD,7697,False,0.6288739442825317,9
APGD,2562,False,0.0,6
APGD,7887,False,0.0,0
APGD,1686,True,0.0,8
APGD,1876,False,0.0,1
APGD,2893,False,0.6684134602546692,3
APGD,1864,False,0.0,4
APGD,7150,False,0.0,1
APGD,3261,False,0.0,3
APGD,5335,False,0.0,4
APGD,6335,False,0.0,7
APGD,7428,False,0.0,8
APGD,8590,False,0.6408593654632568,9
APGD,1930,False,0.0,2
APGD,5431,False,0.0,1
APGD,3152,False,0.0,1
APGD,899,False,0.0,8
APGD,613,False,0.0,2
APGD,4837,False,0.0,7
APGD,442,False,0.0,3
APGD,7445,False,0.0,7
APGD,601,False,0.0,8
APGD,4807,False,0.0,8
APGD,52,False,0.0,5
APGD,7100,False,0.0,2
APGD,3123,False,0.0,4
APGD,5404,False,0.0,9
APGD,9121,False,0.0,1
APGD,9683,False,0.0,4
APGD,5997,True,0.0,5
APGD,3499,False,0.6527203321456909,8
APGD,1733,False,0.0,6
APGD,887,False,0.0,3
APGD,4832,False,0.0,6
APGD,5242,False,0.0,9
APGD,8304,False,0.0,7
APGD,3448,False,0.0,3
APGD,8622,False,0.0,6
